,date,text
1421,2019-12-10 12:42:24+00:00,"Un vrai pb de positionnement marketing, le poulet qui tire la conso en France c'est celui du KFC, le mauvais poulet à bas prix. Ceux qui peuvent se payer du label rouge malheureusement font le choix d'autres produits... "
1422,2019-12-10 09:10:45+00:00,"J’espère qu’ils vont répondre, c’est inadmissible j’ai jamais vu un KFC comme sa @KFCFrance @nicoeadjevi "
1423,2019-12-09 22:24:30+00:00,Il l'a dégager psq il sait ce qu'elle a fait et ce qu'elle fait du haut de ces 21 ans. Elle est escort aux usa et en France c'est une péripatéticienne.. tout le monde la connais dans le 93. Va voir le clip de Dosseh KFC tu verra...
1424,2019-12-09 22:18:30+00:00,"J’aurai eu la même attitude, c’est quelles foutaises ça ? Kfc tjrs des pb avec les commandes uber eat"
1425,2019-12-09 22:14:16+00:00,Ptdr elle veut se battre
1426,2019-12-09 21:42:35+00:00,Mdr rigole pas j’ai grave le seum je vais les ramasser sur leur site
1427,2019-12-09 21:38:34+00:00,"@KFCFrance Merci les gars pour la super idée des pailles en carton, on pense à vous ;)"
1428,2019-12-09 21:04:44+00:00,Une grande boisson chez @KFCFrance la honte !!!!! 
1429,2019-12-09 21:01:04+00:00,Une grande frite chez @KFCFrance. Ayez honte au @McDoFr_Newsroom jamais tu vas voir ça
1430,2019-12-09 19:52:28+00:00,@KFCFrance Intéressant la carte KFC depuis 1 semaine @ubereats_fr
1431,2019-12-09 18:39:03+00:00,Ça sent la démission XD
1432,2019-12-09 17:59:24+00:00,"Vous ne serez jamais remboursé, la gestion des réseaux sociaux d’Uber Eat est une blague, juste pour donner une bonne image :) je n’ai jamais été remboursé pour ma part, même avec preuves à l’appui. Il faut supprimer cette application ils nous prennent pour des larbins."
1433,2019-12-09 16:56:31+00:00,Oh ça va nous il préfère faire de collages avec les emballages !
1434,2019-12-09 16:41:47+00:00,Mon fils a plein de jeux a la maison ...mais il joue avec les cartes de @KFCFrance Pourquoi on dépense autant aux anniversaires et à Noël 
1435,2019-12-09 13:42:37+00:00,"KFC de St Brice, degueu les sandwiches en béton, la meuf qui passe le balai et qui nettoie la table pendant qu’on mange avec des produits, c’est comment @KFCFrance ? "
1436,2019-12-09 10:55:29+00:00,
1437,2019-12-09 10:54:56+00:00,Bonjour à tous! Je suis étudiant en marketing et j’ai créé un petit questionnaire sur la restauration rapide! Il y a seulement 8 questions donc répondez au Max car on a besoin de plus de 150 réponses! Merci d’avance à tout ceux qui vont y contribuer!
1438,2019-12-09 07:56:03+00:00,cho
1439,2019-12-09 02:10:08+00:00, ça daaaate
1440,2019-12-09 00:06:39+00:00,@Steph_Baby75 c'est pas toi un jour qui voulait un gâteau kfc ? 
1441,2019-12-08 23:31:07+00:00,URGENT !! À VENDRE Buckets KFC 44 Buckets taille M 11 Buckets taille L Pratique pour effectuer divers Chamboul'tout lors de soirées mondaines ou autre Bar Mitzvah. Photo effectuée en ma personne effectuant le signe Jul pour en prouver l'authenticité. RTs appréciés @KFCFrance 
1442,2019-12-08 21:27:18+00:00,C’est une bonne idée ça pourrait inspirer le kfc pour ses dessert @KFCFrance 
1443,2019-12-08 19:20:21+00:00,Wouldn't think KFC would be one to advertise during tour de france.
1444,2019-12-08 16:23:35+00:00,"Luna Park Nice hier, 2euros 50 la 50 cl d’evian. Bois pas trop vite, savoure la "
1445,2019-12-08 13:56:04+00:00,"@ubereats_fr @KFCFrance : j'ai commandé, été livrée après l'heure maximum, et je n'ai eu que 40% de ma commande... WTF ?"
1446,2019-12-08 13:07:45+00:00,C'est les clients qu'ils mettent bien profond 
1447,2019-12-08 12:50:15+00:00,"Ça va bien 3€ la 50 cl volvic chez @KFCFrance , vous vous mettez bien là."
1448,2019-12-08 10:53:04+00:00,Last I checked France was not on this side of the Atlantic 
1449,2019-12-08 01:48:25+00:00,@KFCFrance fermé à 02:47 du matin ceci est absolument scandaleux 
1450,2019-12-07 21:46:34+00:00,@McDoFr_Newsroom et @KFCFrance 
1451,2019-12-07 20:46:24+00:00,"Va dans un vrai resto, guère plus cher mais 1000000000000 de fois meilleur..."
1452,2019-12-07 20:01:26+00:00,Rien à dire de plus 
1453,2019-12-07 19:38:31+00:00,"Je rajoute la touche écologique avec les pailles en cartons, en plus lingettes pour se laver les mains, que certains en prennent des leçons"
1454,2019-12-07 19:34:05+00:00,"@KFCFrance superbe accueil, efficacité irréprochable, service ultra rapide, que demander de plus. Prenez en de la graine @BurgerKing"
1455,2019-12-07 18:40:41+00:00,@KFCFrance vos sandwiches c’est vraiment une douille 
1456,2019-12-07 15:50:38+00:00,Ouais je sais...
1457,2019-12-07 15:45:24+00:00,Mange sainement salaud
1458,2019-12-07 15:15:35+00:00,"Le #McDonalds c’est de pire en pire, de + en plus d’attente, de + en + d’erreur dans les commandes et de - en - de qualité ! La concurrence comme @BurgerKingFR ou @KFCFrance /// @McDoFr_Newsroom"
1459,2019-12-07 14:57:03+00:00,Oui
1460,2019-12-07 13:53:43+00:00,Sympa Toulouse non ?
1461,2019-12-07 13:53:18+00:00,Ils veulent pas ^^
1462,2019-12-07 13:48:29+00:00,Comment ça ils peuvent pas te servir ? C'est des ouf
1463,2019-12-07 13:29:11+00:00,"@KFCFrance vous êtes grave gentil de refuser les chiens dedans mais comment on peut leurs acheter une bouteille d'eau quand ils ont soif ? J'suis passé même au drive ils prennent ma commande et à la caisse "" ah désolé on peut pas vous servir"" sympa le service clientèle chez vous"
1464,2019-12-07 13:26:57+00:00,
1465,2019-12-07 13:23:10+00:00,"@KFCFrance faut m’expliquer pourquoi quand vous avez une bonne idée, vous la pérennisez pas ? Où sont les Kentuky fries ? "
1466,2019-12-07 10:26:39+00:00,"La chaîne de malbouffe Kentucky Fried Chicken [@kfc] vend des bûches pour cheminée dégageant une odeur de poulet frit aromatisé. Je n’en ai pas besoin : j’habite juste au-dessus d’une gargote de @KFCFrance ! Les odeurs, je les ai toute l’année... "
1467,2019-12-07 09:06:46+00:00,
1468,2019-12-06 23:52:16+00:00,"Ça coûte cher le kfc, j’opterai pour une boîte de 6 nuggets. 2€30 en Guadeloupe du coup c’est sûrement moins chef en France"
1469,2019-12-06 23:17:48+00:00,Je pense que @McDoFr_Newsroom et @BurgerKingFR ou encore @KFCFrance devrait prendre exemple sur Subway en aidant les démunis et en utilisant le #ReleaseTheSndyerCut ainsi que le #SnyderCut
1470,2019-12-06 22:38:44+00:00,Bonjour @KFCFrance j'ai juste commander une grande frites était il obligatoire de mettre un ticket aussi grand ? 
1471,2019-12-06 21:04:43+00:00,Bienvenu en france
1472,2019-12-06 20:40:23+00:00,J'ai toujourd mes petites sauces de secours dans le frigo juste à cause de ça 
1473,2019-12-06 20:32:41+00:00,Cuisine 
1474,2019-12-06 20:29:25+00:00,"Ptdrrr c’est même pas YouTube là, j’ai toujours aimé dépenser dans de la bouffe comme s’il y’avait pas des plaques de cuisine chez moi "
1475,2019-12-06 20:24:41+00:00,"Mais orh @KFCFrance j’ai bien précisé sur ma commande Uber Eats de ne pas oublier le ketchup et la mayo parce que vous l’oubliez toujours mais vous en avez rien à foutre. Vous ne me méritez pas, sérieusement"
1476,2019-12-06 19:51:52+00:00,"@McDoFr_Newsroom, @KFCFrance, @BurgerKingFR, @SubwayFrance, @Otacos_France Partagez svp"
1477,2019-12-06 18:35:51+00:00,"Franchement @KFCFrance c’est la seconde fois que je passe commande de tower zinger et que le morceau de poulet dans le sandwich est minuscule, aussi gros qu’un simple tenders. Heureusement que @BurgerKingFR à ouvert non loin de là."
1478,2019-12-06 18:31:05+00:00,Ptdr quand j'y penses les fast food poulet en France ce résume à KFC c'est notre meilleur poulet ça et beh
1479,2019-12-06 17:51:36+00:00,"« la campagne Bucket Bangers sera déployée en bannières sur Spotify, sur les réseaux sociaux, et en guérilla »"
1480,2019-12-06 17:48:32+00:00,C’est surtout pas du tout la même exécution d’un même insight inhérent à chaque marque 
1481,2019-12-06 17:47:50+00:00,C’est pas parce que c’est UK que c’est pas à faire.
1482,2019-12-06 17:39:02+00:00,@KFCFrance faites du poulet hallal jvous en supplie svppp 
1483,2019-12-06 17:29:17+00:00,Parce que KFC (uk btw) a fait une playlist ?
1484,2019-12-06 17:09:23+00:00,
1485,2019-12-06 16:26:15+00:00,Si c’est pour pomper la campagne de @KFCFrance c’est pas la peine. 
1486,2019-12-06 15:53:50+00:00,@KFCFrance super vos pailles 
1487,2019-12-06 11:39:19+00:00,@KFCFrance votre KFC de la place d’Erlon à Reims est une vraie merde ! Honteux !
1488,2019-12-06 11:17:33+00:00,@KFCFrance je suis déçu
1489,2019-12-05 21:28:55+00:00, Timothé crusol 
1490,2019-12-05 19:38:12+00:00,Mais le deuxième et pour toi mon ami comme ça on pensera à notre ami beral tout en se régalant 
1491,2019-12-05 19:35:54+00:00,Timothée crusol
1492,2019-12-05 19:35:00+00:00,Ah ba ya 2 menus KFC tout de suite on participe !!! ^^
1493,2019-12-05 19:26:22+00:00,Srx ? Nn nous y avait une voilée au KFC ou au mcdo jsplus et il avait dit que noir ct pas ok et par email il m'a dit que même ça ct ok en musulmanie mais pas en France :(
1494,2019-12-05 19:26:19+00:00,"@KFCFrance et @JustEatFr / @JustEatRepond , c'est en bonus le Wraps à l'Orangina qui fuit dans tout le paquet et au delà pour une première livraison ?"
1495,2019-12-05 18:45:47+00:00,Non seulement c pas halal mais c’est ni gastronomique
1496,2019-12-05 18:45:25+00:00,T'es con ou quoi il demande halal
1497,2019-12-05 18:44:29+00:00,Pas hallal
1498,2019-12-05 16:18:03+00:00,Timothé Crusol
1499,2019-12-05 15:11:45+00:00,Crusol
1500,2019-12-05 12:51:04+00:00,Timothé Crusol
1501,2019-12-05 12:27:09+00:00,Timothé crusol
1502,2019-12-05 11:58:22+00:00,20 ans d’attente au @KFCFrance du Lac. C’est vraiment ça un « fast-food » ? Quelle honte 
1503,2019-12-05 11:48:09+00:00, J'ai commander 10 Tender alors que j'ai reçu 12 Tender merci @KFCFrance 
1504,2019-12-05 11:46:44+00:00,Timothé crusol
1505,2019-12-05 09:47:41+00:00,Ça va c bon !!!!!!! C les grand de la cité qui les ont envoyer chercher un @KFCFrance ..... poulet grillé .... ya juste eu un malentendu....
1506,2019-12-05 09:27:40+00:00,Timothé Crusol
1507,2019-12-05 09:19:21+00:00,Crusol
1508,2019-12-05 09:13:16+00:00,Crusol
1509,2019-12-05 09:12:09+00:00,#5 crusol
1510,2019-12-05 08:35:09+00:00,Timothé Crusol
1511,2019-12-05 08:33:09+00:00,Ti-ti Mo-mo Thé-thé Timothé Crusol 
1512,2019-12-05 07:58:12+00:00,Thimothé Crusol
1513,2019-12-05 07:58:06+00:00,Le talentueux Tim CRUSOL
1514,2019-12-05 07:51:03+00:00,#5 Timothé Crusol
1515,2019-12-05 07:47:18+00:00,Timothé crusol
1516,2019-12-05 07:44:46+00:00,Notre Timothée crusol
1517,2019-12-05 07:42:45+00:00,#5 : Timothé Crusol
1518,2019-12-05 07:32:14+00:00,Crusol
1519,2019-12-05 07:31:53+00:00,Cruslol
1520,2019-12-05 07:27:27+00:00,timothee crusol
1521,2019-12-05 07:19:58+00:00,crusol #5
1522,2019-12-05 07:04:34+00:00,Timothé Crusol
1523,2019-12-05 07:03:30+00:00,Timothé CRUSOL #5
1524,2019-12-05 07:02:57+00:00,Crusol
1525,2019-12-05 07:02:55+00:00,Timothé crusol
1526,2019-12-05 07:00:04+00:00, Calendrier de l'Avent 2019 5 Décembre 1 carnet fête foraine + 2 menus @KFCFrance Pour gagner : Suivez notre compte Likez ce post Retweetez-le Répondez à la question suivante : Quel joueur porte le numéro 5 ? #CSP4ever #XmasCSP
1527,2019-12-05 06:48:34+00:00,KFC France launches new Raclette Addict LTO 
1528,2019-12-05 00:19:59+00:00,Purée ouais..
1529,2019-12-05 00:17:48+00:00,Y a des chantiers qui sont plus importants que d’autres faut croire :p
1530,2019-12-04 23:54:35+00:00,"Whaow, déjà réouvert ? Mi Octobre c’était encore qu’une dalle de béton.."
1531,2019-12-04 21:04:47+00:00,Il n’y a pas à dire : le tower raclette et l’original wrapper raclette bacon du @KFCFrance sont vraiment délicieux ! Deuxième explosion de bibon depuis la réouverture du KFC de Pontault ^^ cc @OriginalFei &lt;3
1532,2019-12-04 15:44:18+00:00,@KFCFrance
1533,2019-12-04 13:00:15+00:00,"Cycling through France I ordered 2 KFC meals, both for me. Got to find 6,000 cal/day somehow ;)"
1534,2019-12-04 12:18:29+00:00,"@ubereats_fr @KFCFrance Bonjouur, ici ma commande et ici ce que j'ai reçu, totalement froid 15 min après l'heure annoncée. Ah et je n'ai pas les sauces ni les pommes et c'est un ice tea pêche. Mes rats sont tristes et moi je sais pas comment manger 20 crousti raclette. Bises. "
1535,2019-12-04 11:22:49+00:00,Y'a tout sauf @KFCFrance à Creteil Soleil t'attends quoi gros
1536,2019-12-04 11:12:34+00:00,"""t'as 2€50?"" haha"
1537,2019-12-04 10:11:18+00:00,Je pensais que @KFCFrance avec sa publicité immonde et mensongère tenait le pompon de la cruauté !
1538,2019-12-04 08:47:00+00:00,Va casser les couilles à @KFCFrance Nan ?!
1539,2019-12-04 08:10:36+00:00,@PLK75 à 14 ans il se faisait sucer dans les toilettes du @KFCFrance
1540,2019-12-04 04:27:37+00:00,"When French PM quote of NATO misunderstood, Doofus Donald: ""France's comments about NATO are nasty...."" Last year DT misunderstood comment to be toward him (it wasn't) ""NATO is old, fat, n sloppy."" DT: Oh, what that's a mirror... more KFC?????"
1541,2019-12-03 23:18:37+00:00,On se souvient tous de ces cookies
1542,2019-12-03 22:31:35+00:00,Triple chocolat 
1543,2019-12-03 22:20:50+00:00,Mdrr je crois qu’on a cité presque tout les fast food dans un seul tweet. Ah non il manque le maître des cookies @SubwayFrance
1544,2019-12-03 21:30:00+00:00,Mais allo tu te trompes de fast food. Ze best one c'est @KFCFrance 
1545,2019-12-03 19:18:23+00:00,@KFCFrance un bucket 10 tenders... c'est sympa... je pense qu'on peut appeler ça un bucket de 10 demi tenders. C'est la dernière fois 
1546,2019-12-03 18:53:22+00:00,"Zay sahady dia adino Imgam, ""ici c'est la France"", inauguration Kfc, Drako hely, kely aina kely kay ny polemikatsika an "
1547,2019-12-03 18:20:50+00:00,"@KFCFrance 25 minutes d'attente pour des tenders alors qu'il n'y a pas beaucoup de monde au KFC Annecy Seynod, pas un geste commercial pour s'excuser, normal ?"
1548,2019-12-03 17:56:11+00:00,"Nous en voyons déjà l'effet chez @McDonalds @McDoFr_Newsroom avec leurs gobelets en métropole française, malheureusement nous perdons les bulles, c'est un semi échec. Que propose les autres fast Ford présent en France ? @BurgerKingFR @KFCFrance ..etc ? "
1549,2019-12-03 17:28:11+00:00,Il s’est passé quoi @KFCFrance ? 
1550,2019-12-03 14:33:44+00:00,Haha les pubs de @KFCFrance en assoce avec @ubereats_fr sur Youtube qui nous disent que si on a trop froid pour sortir ils enverront avec plaisir un smicard à vélo dans le blizzard pour nous livrer. Trop de générosité pour Noël je suis bouleversé.
1551,2019-12-03 13:44:53+00:00,One of the best moment of #3x3poitiers. @LudooFly makes the show. 3 slams in a row @fiba3x3 #openplus @3x3Ffbb @Grand_Poitiers @poitiersfr @departement86 @NvelleAquitaine @GRDF @AntEito #blastracfrance #lesestivales @KFCFrance 
1552,2019-12-03 12:54:43+00:00,Ça fait 5 jours que je fais éclore des poulets non stop 570 Brutalibré j'en ai marre mdr @KFCFrance si vous voulez j'ai des stocks de poulets #PokemonEpeeBouclier
1553,2019-12-03 10:15:19+00:00,"Team Kfc! à Sorigny, Centre, France https://www.instagram.com/p/B5m0dwxHK1a/?igshid=6b6r5xypp8uj"
1554,2019-12-03 09:11:04+00:00,"In France, sandwich and burger are not the same... A burger is a burger, even if it's with chicken. "
1555,2019-12-02 20:25:26+00:00,Bonjour @KFCFrance Vous êtes sérieux avec vos sundays ? #satisfaitourembourser
1556,2019-12-02 19:44:22+00:00,Me: In a bistro in the heart of Burgundy reputed to serve the best roast chicken in the world and the greatest meal in France Also me: Hey lol it smells like KFC in here
1557,2019-12-02 16:33:48+00:00,"La malbouffe, C'EST @McDonalds, @KFCFrance, @BurgerKing ou @cocacolafr (et avatars franchouillards). Tomates en hiver, fraises en février, abricots en mars... : @GroupeCarrefour, @Leclerc_MEL, @AUCHAN_France et consorts, merci pour votre hypocrisie et votre cupidité. "
1558,2019-12-02 16:11:43+00:00,Oui bien sûr !
1559,2019-12-02 11:53:37+00:00,@KFCFrance Elles sont passés où les Kreamball à la mangue?
1560,2019-12-02 09:52:55+00:00,Mon reuf celle que jte fais rencontrer au kfc je déclare officiellement reine de plus grosse put catin doumba de France
1561,2019-12-01 23:57:58+00:00,My trip Europe taught me two key truths: 1. I hate France even more than I thought I did. 2. @kfc is doing America a terrible dis-service by not selling the Chickadilla in this country.
1562,2019-12-01 21:38:11+00:00,Alors ? Vous vous y mettez quand ? @McDonalds @BurgerKingFR @KFCFrance @McDoFr_Newsroom
1563,2019-12-01 20:30:48+00:00,jsuis énervée c’est pas le moment nabil.
1564,2019-12-01 20:29:35+00:00,"oh @KFCFrance rendez-moi les 3€50 que j’ai payé pour avoir le menu xl, j’avais littéralement trois pauvre frites dans chaque sachet"
1565,2019-12-01 19:44:52+00:00,le sandwich de chez @KFCFrance à la raclette est super bon 
1566,2019-12-01 12:59:59+00:00,Les wrap made by @KFCFrance 
1567,2019-12-01 11:47:33+00:00,@KFCFrance #kfccenon le pepsi n’a pas de goût et les frites sont froide ! #decu
1568,2019-12-01 11:44:01+00:00,@KFCFrance #kfccenon c’est vraiment pas de la restauration rapide... trop long ! 4 personnes cuisine compris ! Et pas pressé ! En plus ont mange en manteau il fait froid !
1569,2019-12-01 11:33:23+00:00,Le Père KFC est entré dans les ordres et fait sa messe en direct TV sur France 2 
1570,2019-12-01 11:11:19+00:00,#KFC partenaire de @EquipedeFrance de #football et @CoupedeFrance pour gagner... «des parts d'estomac !» @GuillaumeSaez responsable de la communication et du sponsoring de @KFCFrance est l'invité du #podcast de http://SportBusiness.Club. A écouter ici :
1571,2019-12-01 10:49:24+00:00,Le Père KFC est entré dans les ordres et fait sa messe en direct TV sur France 2 
1572,2019-12-01 07:18:12+00:00,@kfc @KFCFrance #BoycottKFC
1573,2019-11-30 21:40:56+00:00,Nan trop petit pour le menu pièces poulet de @KFCFrance 
1574,2019-11-30 20:31:41+00:00,@KFCFrance vous avez le droit d'être momentanément indisponible sur ubereats svp 
1575,2019-11-30 20:28:15+00:00,"Il parait qu'il était roux, vous confirmez ? https://www.youtube.com/watch?v=VCrE9OtyLXo"
1576,2019-11-30 20:07:44+00:00,"Du coup j'me demande quelle équipe va être dans le groupe F avec la France, le Portugal et l'Allemagne. En fait, peu importe laquelle ça sera, vu qu'elle aura autant de durée de vie qu'un poussin dans un KFC #EURO2020"
